review_text,category
bbrapa kali loging tetapi cek data di dokumen susah sekali padahal sudah trdaftar di dukcapil ini bgmana sih kok seperti ini aplikasi nya loading loading terus enggak prnah sukses tolong dong untuk pengurus aplikasi ini tolong di perbaiki kita ini orang desa masa harus bolak balik ke dukcapil rasanya sulit deh untuk di jlaskn dari desa ke kota itu lumayan jauh loh mohon ya bapak ibu para suhu tolong di perbaiki hanya itu saja keluhan dari saya hadeuuh,Negative
tolong di menu depan dikasih login dan daftar karena saya ganti hp jadi enggak bisa akses lagi aplikasi ini terima kasih,Neutral
tolong dong kembangkan lagi aplikasi nya banyak menu yang tidak bisa dibuka jangan sampai aplikasinya mangkrak dan cuma dibuat karena desakan untuk berinovasi doang ,Negative
aplikasinya sudah bagus dan semoga tetap konsisten untuk kedepannya bravo dukcapil !,Positive
terimakasih dukcapil setelah menggunakan ikd identitas kependudukan digital ketika check ini di stasiun kereta api tidak harus buka dompet mengeluarkan ktp cukup menunjukkan ktp digital di ikd saya juga bisa melihat data nik keluarga saya tanpa harus mencari kertas kakak foto kakak saya juga sudah mencoba menu pelayanan online di ikd ternyata simpel kenapa harus scan qrcode di petugas disdukcapil ternyata untuk memastikan kebenaran pemilik ikd agar tidak disalahgunakan orang lain masuk akal ,Positive
sudah download dan install isi data dan foto tapi kenapa ada qr apa yang harus di scan kalau harus datang ke dukcapil untuk isi data dan scan barcode sama saja bohong bukan digital itu mah pakai ktp yang ada saja deh ribet bukannya mempermudah,Negative
sangat amat lambat tiap mau buka,Negative
loading mulu,Neutral
percuma model digital kalo registrasi pendaftaran masih meminta qr ke dukcapil kenapa enggak pakai metode otp semua tetap kembali kedukcapil percuma mau beralih ke era digital mendingan hapus saja kalo enggak niat mengelola ,Negative
yaelah susah banget di aksesnya lambat banget,Negative
pas updgrad makin enggak bisa kebuka lagi ktp digital saya,Negative
jika sudah aktivasi aplikasinya bagus mempermudah verifikasi diri tanpa harus membawa ktp fisik cuma enggak bisa ss dan baru bisa mengakses ktp digital dan kakak digital next bisa akses kia digital npwp daftar pemilih tetap dll good job,Positive
eror terus aplikasi bosok,Negative
kenapa akhir akhir ini susah di buka aplikasi nih tolong di perbaiki ,Neutral
aplikasi susah di buka pakai data seluler harus pakai wifi,Negative
enggak bisa di akses balikin kuota gue !,Negative
berbagi ktp yang keluar qr pas dibaca pakai qr code hanya kode saya kira link untuk download misalnya jadi mau dibaca sama siapa ? saran ada pilihan cetak ktp plus ditambah input kalimat watermak yang bisa disesuaikan oleh pengguna karena itu kebutuhan mendasar ,Neutral
semoga cepat berbenah fiturnya masih ada yang belum bisa digunakan yang sudah ada malah loading terus menerus bukan tidak ada sinyal tapi memang aplikasinya butuh berbenah atau memang fitur pelayanan dan dokumen pelayanan sudah di hapus karena di webnya sudah tidak ada ,Neutral
kalau pakai data muter terus dan pada saat sudah masuk dan mau lihat dokumen juga muter enggak bisa loading meskipun pakai wifi masih saja enggak bisa buka dokumen mohon di tindak lanjuti atau di perbaiki ya terima kasih ,Neutral
aplikasi nya berguna bikin ktp baru kalau sudah perekaman dulu tinggal aktivasi ke kecamatan saja nunggu email beres tidak sampai menit ktp digital tinggal cetak sendiri langsung di fotokocopi keren,Neutral
pengin download terus aktivasi tapi takutnya jika hp kita kena hack otomatis data ktp diaplikasi kita ini juga di hack sama orang yang enggak bertanggung jawab secara sebagian besar pasti ada yang pakai aplikasi perbankan dihp nya kalau nya dalam hp takutnya uangnya kebobol hacker ,Negative
aplikasi apa ini tidak membantu sama sekali tolong perbaikilah mau loggin enggak bisa padahal sudah pakai wifi selalu tertulis jaringan tidak stabil padahal jaringan full percuma yang tidak bisa cetak ktp ada aplikasi enggak guna tolong perbaiki lagi aplikasi nya ,Negative
cukup memudahkan,Positive
apa cuma saya yang enggak bisa login ? ? isi data sudah ambil foto sudah habis itu cuma ada pilihan ambil code qr sama kembali di tunggu lama kok enggak ada lanjutannya tidak ada notifikasi masuk dari sms gmail mengira ada yang salah tapi dicoba berulang kali pun hasilnya sama ,Negative
dibuka pakai kuota indosat enggak bisa pakai lainya bisa,Neutral
semoga lebih baik tadi sudah try out di dispenduk capil sih lancar tapi melihat banyak komplain dari pengguna memang perlu sosialisasi secara bertahap dan menyeluruh dari pihak dispendukcapil kalau ingin warga berubah menjadi lebih baik dalam sistem tentunya juga diikuti oleh persiapan sistem yang matang serta sdm yang mumpuni dan menguasai untuk itu dari pihak pemerintah karena masyarakat saat ini yang diinginkan adalah kemudahan dalam menggunakan sistem yang berlaku ,Positive
mohon di perbaiki berkaitan pelayanan publik untuk memudahkan pengguna masyarakat,Neutral
mengira lebih mudah buat daftar ktp digital ternyata harus ke dukcapil juga cuma buat scan kode qr ribet ah,Negative
sangat bermanfaat untuk ke depan namun perlu perbaikan dan perluasan trhdp pemanfaatannya,Positive
kalo sudah punya ktp tapi hilang bisa enggak bikin di sni,Neutral
aplikasi lambat entar putar terus loadingnya tambahkan fitur feedback didalam aplikasi kalau bisa,Neutral
ini aplikasi bagus sih tapi saya harap data tidak bocor bisa di retas saya menyukainya,Positive
digital id merupakan enabler faktor bagi bangsa indonesia dalam menuju peradaban digitalsukses terus untuk ditjen dukcapil kemendagriturut bangga pernah menjadi bagian dari ide besar iniketika manusia baru pertama kali menapak bulanneil armstrong pernah berkata that si one small step for man one giant leap for mankind maka dengan hadirnya aplikasi ini mungkin kalimat tersebut bisa di maknai sebab sebuah langkah kecil bagi ditjen dukcapil satu lompatan raksasa bagi bangsa indonesia ,Positive
kenapa aplikasi ini tidak bisa kebuka di hp saya ya ,Negative
tidak bisa buka dokumen di hp saya kenapa ya ?,Negative
tidak bisa dibuka jangan download,Negative
masa iya di hp ku di buka pakai data enggak bisa giliran wifi bisa,Neutral
mohon bantuannya dokumen tidak bisa terbuka,Neutral
aplikasinya sudah sangat baik hanya saja beberapa fitur belum bisa digunakan,Negative
aplikasi yang disediakan sangat lah bagus dan membantu masyarakat tapi untuk masyarakat yang berada di kabupaten karena dekat dengan dinas kependudukan dan untuk masyarakat yang berada di perkampungan susah untuk mendapatkan kode barqt mohon ada update aplikasi biar lebih baik lagi,Positive
kok dokumen lainnya misal sertifikat vaksin dll kok pada hilang alias tidak bisa tampil lagi ?,Negative
sumpah enggak bisa di akses masuk padahal jaringan bagus enggak jelas aplikasi nya tolong di tingkatkan lagi ,Negative
enggak bisa masuk susah sinyal banyak internet full,Negative
saya kasih bintang cuma ada harapan bisa enggak ada layanan perubahan terbatas kakak langsung di aplikaai seperti perubahan pendidikan dan pekerjaan sehingga akan mempermudah proses nya terima kasih,Positive
cukup membantu,Positive
kalo kalian pas buka malah terjadi kesalahan internet berarti kalian pakai kartu indosat kan ? kalo pakai kartu indosat enggak bisa buat buka ikd,Negative
sebenarnya saya enggak pernah beri beri rating tapi karena aplikasi ini benar benar bikin pusing saya butuh ktp digital tapi disuruh datang ke dukcapil untuk meminta kode qr agar bisa tervalidasi data memperuwet kalo harus datang langsung ke dukcapil yang jaraknya juga jauh dari rumah,Negative
aplikasi sangat bagus membantu mengurangi banyak kartu mudah mudahan kedepannya ditambah kartu sim dan,Positive
jaringan terputus coba lagi perintah terus berulang tanpaada solusi lebih lanjut mohon diperbaiki aplikasi seperti ini agar seluruh masyarakat indonesia dapat mengakses menggunakan fitur didalam aplikasi serta mempermudah proses tanpa harus berdesak desakan seperti yang sudah ada,Negative
aplikasi enggak ada mutu sama kaya yang bikin berapa kali masuk enggak bisa jaringan bermasalah kalau mau bikin aplikasi harus bagus jangan cuma mau uangnya saja sudah download tapi enggak bisa masuk aplikasi tolol sama kaya yang bikin,Negative
semoga bermanfaat tidak banyak halangan,Positive
aplikasinua selalu tidak dapat dibuka selalu salah kesalahan sambungan,Negative
tolong dong kenapa sekarang pas mau di buka sering muncul terjadi kesalahan terus padahal signal bagus lohtolong harus cepat di perbaiki soal nya ini di penting,Negative
ini aplikasi kok tidak bisa dibuka loading melulu akhirnya kesalahan jaringan coba lagi ,Negative
saya kasih bintang untuk niat baiknya saja yang mudah itu tinggal berapa kali klik langsung jadi lah ini masih harus tetap datang ke dukcapil sama saja bohong malih ,Negative
cara foto copy cetak itu bagaimana ya karena yang fisik hancur berkeping sedang mengurus sesuatu di rt kelurahan maupun di tempat yang lain masih meminta foto copy ktp maupun kakak kalau di kasih solusi buat download cetak kakak maupun ktp maka bintang akan bertambah,Negative
buset deh diam diam bae aplikasi kagak bisa buka dokumen tapi pihak pengembang malah pura pura buta anggarannya ke mana ? kocak,Negative
loadingnya dikurangin tambahkan juga fitur fingerprint recognition atau faceunlock untuk keamanan banyak layanan yang masih eror ,Negative
harus ada qr dari dukcapil juga sementara ke dukcapil hampir jam jadi apa gunanya online coba,Neutral
ktp digital sudah jadi kenapa ktp nya enggak bisa di buat gambar atau di ss percuma dong kalo mau foto copy atau mau kirim ktp untuk kerja susah,Negative
aplikasi nya enggak berguna buat apa apa,Negative
enggak pernah bisa dibuka lagi ini aplikasi mau di uninstal tapi entar pas download lagi malah diminta scan lagi ke capil malah ribet mau ngurus ktp kemarin wajib install ini aplikasi sekarang malah enggak bisa dibuka kan tolol !,Negative
alhamdulillah dengan adanya ikd lebih bermanfaat lebih pratis dan simpelkita bisa melihat semua data kependudukan kita sekaligus dalam satu paket di aplikasi ikd ,Positive
harus dibuka pakai wifi kalo pakai paket data pribadi enggak bisa alias memuat terus tolong dong admin diperbaiki ya aplikasinya masa harus mencari wifi dulu baru bisa dibuka enggak efektif enggak efisien dan enggak praktis ,Negative
semua lancar enggak masalah gampang sekali cuman yang jadi malas jaru scan kode qr karena harus datangi petugas,Positive
dicoba coba sosialisasikan lagi pada masyarakat agar semua mengetahuinya terimakasih masih mentok di scan barcode harus ke dukcapil seharusnya sekalian saja online dengan cara barcodenya di kirim lewat email ribet jika masih harus ke dukcapil butuh waktu prosen perjalanan yang jauh belum lagi antrian dll semoga ada solusi terbaik ,Positive
aplikasi masih perlu banyak perbaikan saya baru install kemarin sih kebetulan lagi di dukcapil cuma mau akses untuk lihat ktp digitalnya itu masih loading sampai hari ini kalau kata petugasnya karena jaringan padahal jaringan sangat stabil entah apa yang salah apakah bug aplikasi atau apa saya kurang mengerti,Negative
mau daftar saja mesti berkunjung ke dukcapil buat dapat barcode enggak usah di embel ini online sampai di dukcapil mesti a b sih di inilah itulah ini mah bukan on line namanya kenapa enggak verifikasi otp via email kalau buat keamanan mau simple tapi malah ribet baru mau daftar saja sudah bikin ribet ,Negative
loading ,Neutral
namanya online itu enggak perlu harus scan actual qr baru juga daftar sudah aneh yang perlu tau itu bagaimana caranya bisa di lakukan dari rumah dengan mudah harusnya datanya itu terkoneksi semua verifikasi benar tdknya kalau pun perlu harus cetak dan bisa di kirim via posdg pengembalian kartu yang lama online ribet,Negative
terjadi kesalahan koneksi terus menerus,Negative
aplikasi selalu tidak terhubung ke server setiap mau upload akta nikah mohon di memperbaiki apliksinya bang,Neutral
yang namanya digitalisasi itu memudahkan pengguna bukan menyulitkan ,Positive
lelet jaringan mohon diperbaiki ,Negative
belum bisa kebuka semua dokumen tidak bisa ke buka,Neutral
aplikasi tolol enggak bisa ke buka woe,Negative
cara meaktif kan aplikasi ini supaya bisa terbuka datangi pihak pengurusan duk capil setempat yang ada di setiap kecamatan di situ nanti bpk ibu petugas me inpit code barcode yang ada di laptop nya kantor kecamatan dengan hp kita di situ baru dukcapil online kita terbuka demikian pengalaman yang sudah saya ketahui sampai kan tadi nya saya mengalami kesulitan setelah mendatangi pihak kecamatan masalah saya terselesai kan semoga ini bermanfaat buat kita semua sekian dan terima kasih ,Neutral
sangat membantu sekali semoga tetap konsisten dan memberikan kemudahan proses pelayanan administrasi kependudukan ,Positive
kurang jelas gambar dan tulisan di dokumen nya,Neutral
pin password pertama dibuatkan oleh petugasnya tapi tidak ada penyampaian bahwa pin bisa diganti agar hanya yang bersangkutan yang tahu pinnya bahaya banget resiko kebocoran data besar banget belum lagi kalau enggak punya smartphone apa lantas enggak punya hak untuk mengurusi hal hal kependudukan ? apakah persen orang indonesia sudah punya smartphone ?,Negative
maaf mengecewaka aplikasinya dari awal daftar benar ribet padahal simpel loh sbnrnya cuma ada kendala disinyal jadi lama prosesnya sudah selesai juga malah tetap loading mulu padahal sinyal kuat tapi enggak muncul juga gambar foto digitalnya setelah baca ulasan trnyta enggak sendiri kira cuma bpk saja yang eror taunya memang kebanyakan pada begitu eror,Negative
masih manual jika disebut digital andai saja bisa tiru fitur validasi ala bank digital modern masyarakat tak perlu datang ke kantor dukcapil ,Neutral
aplikasi ini sangat bagus sekali bisa nyimpan data ektp saya jadi enggak bingung kalo misalkan ktp hilang bisa buka di aplikasi ini ,Positive
aplikasi yang bagus dan harus scan barquote di kecamatan setempat untuk yang baru pakai ,Positive
masukan saja untuk membuat system apliaksi jangan di lupakan nomer satu adalah space servernya aplikasi di buat di uji coba dengan beberapa ornag atau isntansi lancar bayangkan kalo satu negara koneksi kalo servernya b saja ya pasti down ,Neutral
sebenarnya cukup praktis namun untuk orang tua yang tidak menggunakan hp itu mempersulit mereka dan lagi mengapa foto atau berkas yang ada di aplikasi ini tidak bisa di download baik itu kakak atau ktp jadi seperti tidak ada fungsinya kalau tidak bisa didownload karena masih tetap perlu berkas seperti kakak dan ktp dalam bentuk asli bukan maya seperti melamar kerja berobat dan lainnya karena kebetulan ktp saya belum diperbarui malah disuruh menggunakan aplikasi useless ini ,Negative
jelek,Negative
mau masuk saja susah banget,Negative
perbaiki lagi buat android enggak kebuka sebelumnya android masih bisa pas di upgrade ke android jadi enggak bisa kebuka malah menyambungkan terus,Neutral
